dsa_score,resume_score,github_activity,project_count,mock_interview_score,communication_rating,coding_consistency,readiness_score,predicted_role
59.67851585411745,31.529307411212926,74.45144648213235,6.0,43.026694199249,8.672173978603535,50.081289500421576,48.76770416330235,DevOps Engineer
35.53947451598155,68.81916766628177,41.90072833940279,6.0,35.3180798535909,6.536136580454153,66.84582744058348,36.407948552839045,DevOps Engineer
41.70704254258506,53.62711972649311,76.62296572961944,4.0,32.45207762369321,7.668213309193231,20.899689983139755,58.10545717842606,Full Stack Developer
50.633434962954595,46.28071366240365,57.821672370864896,4.0,2.766021792088657,8.132224165331882,80.00318518397853,36.625756703625946,DevOps Engineer
26.510846152403634,36.076326830531336,74.67292163084926,4.0,13.419680321846329,7.171356541671928,95.50431611871386,41.87445692228313,DevOps Engineer
39.52464769915693,72.78260230823373,52.22446592156107,1.0,40.527404903621736,4.843807039831441,59.96580698830273,55.38075189068554,Full Stack Developer
56.25140647497485,34.56046206564232,38.188873623850625,4.0,66.29630906797735,5.952129307044517,52.610148794764164,52.08617384072931,AI/ML Engineer
11.593449875168234,5.84654396374684,28.319225278677585,4.0,60.36043713039228,7.985936177375245,39.790929919144226,31.226566619517204,DevOps Engineer
19.302400828250683,41.015427082320436,23.11887182968725,4.0,76.8057059644665,5.718384745337556,34.91963464932149,43.89735688873185,AI/ML Engineer
40.66672141999295,50.516033517478306,75.79347983862633,2.0,62.73149176090788,8.444355929494762,88.76833956767692,51.58946686177943,DevOps Engineer
56.05532279283414,27.68517665808022,38.51985342844901,1.0,47.530495655942275,5.508573164726949,36.57077400479082,42.8839603199715,AI/ML Engineer
90.68147633523634,28.21888317921284,49.24356280104983,5.0,6.347221505032312,3.3961487420429477,22.3108456105575,43.10121454003898,Full Stack Developer
39.845175637842104,39.244605315128844,22.73988460422701,7.0,58.53002776258671,6.727346399088004,44.76804760858419,41.80022100064912,AI/ML Engineer
16.98036608879889,6.772232236152513,33.84528813747024,5.0,49.031203203636,5.5674256834190015,79.62958050622468,31.0328583174575,DevOps Engineer
13.90899432166346,62.3416702473734,76.0548673165327,6.0,38.86147743117513,3.3600038217525747,48.055330790620985,47.82240713598739,Frontend Developer
39.71461270077383,40.6884310460038,24.287935018087516,3.0,57.81906085367322,8.251541456010619,66.01452629696173,51.26735511550494,AI/ML Engineer
84.80405433381658,81.38819286172645,45.87073472873939,2.0,21.405199855968174,6.481365986211948,28.055844824404407,55.119126220088305,Full Stack Developer
14.824897771351775,61.541830933305775,10.154297076788554,3.0,75.94233329019124,8.185412556078948,57.452671114292784,36.04366955565333,AI/ML Engineer
41.173746713706805,34.990726628116086,67.09184681645752,5.0,78.42298401630178,6.308233068098632,63.71926746569723,47.01510340247445,DevOps Engineer
53.93251704548254,22.04742866843151,20.741667711045704,6.0,52.011424033061495,6.5788824653948605,30.529124212179664,49.64989173266353,AI/ML Engineer
31.99619669052693,53.035244475742324,8.062744204421865,6.0,31.901710829102402,6.6878492087152965,3.4007804922581126,41.8625367929408,Frontend Developer
69.64589982602789,60.91852106430077,8.240478932490658,5.0,29.382781813072324,7.742431856796596,91.55347501918337,44.60236891816732,AI/ML Engineer
69.70727922674722,17.16100964696351,43.68516038447299,4.0,53.69307675018785,6.615525402923771,34.21310879419412,54.09698377808035,AI/ML Engineer
19.39234406739955,17.451539512899583,30.274308976726317,6.0,38.54118005540695,8.133009910238474,46.05485949347641,28.5381741962511,DevOps Engineer
58.96672795115494,70.23155326385955,28.50820272390356,4.0,25.280805925565502,8.334205904501633,20.332895990934556,51.53022094631741,Full Stack Developer
61.133678638329016,48.186022756629235,59.47460451386534,2.0,93.26015948844032,2.4295906847971307,63.440461579110206,50.87041357461165,AI/ML Engineer
42.22403661995449,41.20471190914305,55.105472350832805,4.0,28.768013267368488,6.213208373124271,77.08213755686839,54.25963964429702,DevOps Engineer
27.969737062888182,35.98633729596376,49.07824888379352,4.0,18.246815472708807,5.913492380059911,22.177685329948247,30.460133414605014,Full Stack Developer
76.84734496241028,64.69404337718127,35.268720029885884,3.0,34.61231241015311,4.929444516367821,52.5163602438695,46.43901252233127,AI/ML Engineer
21.028802331995188,26.598740311807262,62.83845587157272,2.0,76.86327079854983,4.836418263685721,62.97771938667395,38.23488953597573,DevOps Engineer
33.495006642058364,28.37667888819603,19.19630260193496,4.0,69.10372632006168,4.919530584100504,22.468755145469753,48.47144657079936,AI/ML Engineer
59.93590168693158,21.01367809905997,1.421054603940751,5.0,70.89021165573261,2.599685454131197,84.89350351108689,40.680533608442616,AI/ML Engineer
67.88077844681118,21.422614476984105,26.87222644857583,3.0,57.95671156590353,8.929829484466334,62.55911644555776,42.39576931407125,AI/ML Engineer
79.01257201512976,34.12070011141784,19.24192671650601,5.0,63.386453541921775,6.941144535199823,86.90335827949008,48.81594917757049,AI/ML Engineer
29.030466696113333,92.2553175207804,21.527037312473453,4.0,56.987296753834904,5.997328771609615,81.85787150845701,40.8376552950186,AI/ML Engineer
74.91170867631803,45.48794547027528,68.43505093802642,2.0,28.809922908336727,6.566659909971612,6.069528944760963,52.983060488447336,Full Stack Developer
50.443929586806256,52.84484967226899,22.462488182152324,4.0,36.7998457494693,5.570889053383694,22.629156374265857,34.51893488673655,Full Stack Developer
50.021356349150366,19.885379058713664,41.799706622737425,4.0,51.38517751587581,5.858591696054538,62.0407318339896,46.94906929820264,AI/ML Engineer
42.897744399136926,50.84621952744899,31.83811723354309,4.0,19.52798587668167,8.76261452621878,18.829271208082172,44.25310138152251,Full Stack Developer
75.659082492393,39.93416815960829,24.171469339065954,6.0,91.61314405599096,5.754032538753531,93.59460292110104,57.20296389826354,AI/ML Engineer
16.869930039329645,31.586141847550476,66.38210870627313,8.0,40.14932938065622,7.954180435501529,83.56439476083952,48.827432752327574,DevOps Engineer
17.019478824112326,63.68713948704391,74.50841158423637,0.0,12.499524983740947,7.111527182948759,40.51826697549063,43.80887560547515,Full Stack Developer
79.5088348483441,68.95639803604745,65.13767563849613,3.0,34.74901945612159,8.954710090666719,1.874536524274318,59.98448211566841,Full Stack Developer
61.061878759539866,30.107429719765488,32.208573801829665,4.0,55.301531540689034,6.210619778806868,32.78883798440158,40.42278729178192,AI/ML Engineer
84.12260487015499,49.81817788070678,6.484170670439697,2.0,38.50604380149556,4.996942236749364,61.77183293946241,48.89602286400991,AI/ML Engineer
69.59094476948927,69.45408107721838,59.655885230479555,1.0,23.092013547337842,6.183148836917258,60.148314273804516,55.42979268336886,Full Stack Developer
38.7484578731324,79.9542154986685,91.57506682194294,4.0,34.660979242468045,3.1231437730446787,9.548937089141015,52.67122975498468,Full Stack Developer
73.06097246821639,50.023649213802244,43.90624553772247,2.0,26.444182892295743,7.295249118845353,12.059946312380216,48.11594571457297,Full Stack Developer
65.18903868238309,61.93096739833292,44.36793932947055,5.0,52.62162077099374,3.2068462420623174,61.367918755228544,53.642900269899926,AI/ML Engineer
33.788657952808684,50.494844719894324,21.23220092775253,1.0,59.45573439275426,6.347937588013495,51.52172863576705,41.584096827076856,AI/ML Engineer
46.5042621839125,45.839503965479764,4.135614676205667,3.0,14.43459429761603,4.681521833351806,72.5146964363619,40.19721016235621,AI/ML Engineer
28.276478856602488,28.789403702868693,56.0048614631134,4.0,49.53899026072476,7.609284761542571,40.92557704898445,33.94364031040134,DevOps Engineer
81.28423227225723,49.831427882541576,82.39433333612438,4.0,75.8526826789752,6.018882080751755,34.102598829830605,58.74046571788086,Full Stack Developer
91.96572407481756,34.531313341480065,23.625847989104646,5.0,17.165244768035524,4.195050844154034,86.50408002885136,47.412262447419835,AI/ML Engineer
91.20340010608811,55.21499758690693,64.09447210405015,2.0,68.1278507227495,4.044812874338268,13.651604748183274,55.60464929518422,Full Stack Developer
22.88307941416894,23.02483907987995,28.371300251881866,4.0,68.1007722892696,4.3119020489532005,58.0954106813927,35.06758445360129,AI/ML Engineer
59.096615578901066,49.27294683565665,39.361867944130445,5.0,62.36099037082562,4.362029960499395,16.151926608253987,41.99102403712303,Full Stack Developer
89.88904257521784,25.02081176884673,2.6595649025065757,4.0,29.000852411669243,2.730617657613327,35.80877625594617,33.96964088239761,AI/ML Engineer
36.72148613835674,23.224175968752522,44.53360090967053,6.0,40.17045762596261,9.31661273418811,43.99009984368759,51.34941319327278,DevOps Engineer
67.6114045089711,74.97327906459815,45.50634176308637,4.0,29.517102742010355,8.499298308499396,59.7405715492872,55.49068741223091,Full Stack Developer
25.157476119893747,52.54618087087235,51.52639799101089,3.0,59.12274496992135,6.396044529248188,49.20106843732244,37.89586627944128,DevOps Engineer
59.809320517610786,18.616577686855656,15.355978893581065,2.0,30.129824859548766,4.178385807931124,70.7036263676903,33.63796974215858,AI/ML Engineer
43.68693394991964,47.69782830309078,57.29788642356524,3.0,66.47087843644769,6.724436326988055,14.030053358272983,53.13465769229849,Full Stack Developer
47.35830805113472,52.355063687129956,89.32028703431548,2.0,54.554141872620946,6.7668811930688,52.972831446763145,60.33492936194967,Full Stack Developer
63.58166115237126,48.75675831005758,57.824906184553136,3.0,48.517281914122634,7.2120451002474395,81.27103514646994,47.06833397858849,AI/ML Engineer
50.190305775824264,63.538319526302345,22.88793414802876,3.0,50.664364538573636,5.059012616758509,18.48216334604786,39.935989471160724,Full Stack Developer
70.16617502696599,43.04825942505108,33.07109414895589,3.0,15.705579670778727,2.712635696436201,32.0111675210518,40.39442495946261,Full Stack Developer
58.508481084251095,25.77135304767032,17.896657365431864,3.0,26.990798685129857,4.11956864702771,5.1733536832763525,32.22287467493358,AI/ML Engineer
11.838558165974232,21.28691817811546,27.09065724061441,3.0,11.034067838423372,6.571597131221872,67.19971552035742,16.36728365747421,DevOps Engineer
55.64771112158046,43.970505542108526,70.8705764533387,5.0,41.69595073909261,7.307942158926727,64.58132472848679,45.438066348292985,DevOps Engineer
68.59186131076726,56.041705165791015,73.18134353649594,2.0,70.65234222152215,7.096839868994659,31.981939691948508,54.28927997610096,Full Stack Developer
68.77918909197814,32.173355133434974,69.79666086571,3.0,26.198925130082827,7.896482767863927,42.74810926365729,40.70825569892694,Full Stack Developer
68.47805481337312,28.461213020820995,31.826511891707003,4.0,32.62097610454525,7.73378554898518,57.96304975581235,42.818461971816326,AI/ML Engineer
64.67663237115082,24.131488147324866,22.596660524960104,3.0,16.760143151460277,6.514152922444349,18.134905589218423,41.79235798786557,AI/ML Engineer
36.27150062370201,30.148713299356793,39.89239796574032,6.0,16.126958348615023,7.531746857967309,36.81238229611369,32.54367106345123,DevOps Engineer
48.75430615926483,38.06389948871883,50.03803655617192,4.0,44.29765025232817,3.2441678293393594,34.30365076400547,46.322337878473505,Full Stack Developer
39.04354900625388,33.06250272462386,21.668525703780634,4.0,16.26573571621301,8.203821786288573,14.969006463286231,33.16428203931375,Full Stack Developer
67.40645774527691,14.725514718659738,55.10820031940563,3.0,46.361692536423824,7.351952613890078,61.048768369215026,46.00468180655196,AI/ML Engineer
55.4282819490992,68.83162063674956,79.24976969098842,4.0,27.921715498008336,5.871270377305259,68.30729884516306,46.65705502570947,Full Stack Developer
72.33095774137625,70.71408144745452,4.388771062481527,5.0,76.40145570566543,2.4286068685286417,51.166652567332505,57.68011432478746,AI/ML Engineer
40.57618488842507,28.275013877768863,12.858477859016107,2.0,44.5819908980176,4.344834079262566,39.21701181492948,32.3029407853466,AI/ML Engineer
53.96682090640951,43.806812324718955,81.71992307964928,4.0,44.756047630708984,5.397059895656165,69.1380419683654,44.078961963799415,DevOps Engineer
41.48474145428494,19.952849807828002,28.457019116988373,3.0,33.904263340235616,4.483839025371157,34.64076927243806,33.341098336854074,AI/ML Engineer
87.96031530051215,28.328057773883664,76.03037105894843,2.0,10.606488028919246,5.267563146419169,18.585555418825074,44.90888321651951,Full Stack Developer
88.56111130092305,2.6182560494193896,66.87690218048311,6.0,38.49365633469899,4.427076820084511,81.67900551225048,50.28714757341626,AI/ML Engineer
12.486827529617976,29.642395699523068,57.543702518504034,5.0,41.00049498137095,6.442483548225839,47.291042768498215,36.339522102289585,DevOps Engineer
28.264178401236933,49.81375944165667,18.165332039366184,5.0,55.53943309826532,8.765985279198564,68.77196835837103,48.86777337661264,AI/ML Engineer
24.039951481547504,33.177146944915975,6.137559434560951,4.0,88.17977468189417,4.00668164823149,71.63931919423452,30.745271661023104,AI/ML Engineer
8.224546022030065,36.143632686222176,13.658410920456488,5.0,44.965211428641496,4.509393056220557,26.400247360133,29.267222569618458,Frontend Developer
76.58312655792821,61.19646665784989,61.01384438791334,5.0,53.84345028898804,1.9715917652926598,37.442044714979,61.598850379204265,Full Stack Developer
72.89723509470696,42.76172766147883,29.219898004768403,1.0,43.42880343142952,3.6216300756454913,86.58261596644203,58.72715425270827,AI/ML Engineer
69.59177672865312,23.148619719140033,53.978130734479755,5.0,57.37927574904399,5.534861921283917,16.916247079307002,52.859753134130436,AI/ML Engineer
60.031247646801276,55.514984659853205,11.58979611303385,2.0,53.732666303307916,7.724996341172039,30.28003347951364,47.95520852712962,AI/ML Engineer
58.79785392179561,30.8728650765448,57.52879184754532,5.0,55.030212487155495,7.920848226465511,4.173142936939566,49.76250161326149,Full Stack Developer
86.84385622274672,77.83001881476903,9.967283256618975,0.0,87.61073950603196,4.965009261805336,49.76134208421195,67.127255946603,AI/ML Engineer
46.12774920762419,34.88387460749296,54.33767442030722,3.0,39.608413948907526,3.2903562670900492,81.30381346735926,40.02398745711822,DevOps Engineer
23.297375373255402,17.04840088526526,66.54633559338137,3.0,29.848056891372813,6.15840134738751,61.66682460315913,38.41443820138201,DevOps Engineer
65.90331100261344,28.13748584716186,75.14919920278948,8.0,36.35992650053147,7.417988866251054,21.341436388264118,62.28526776444646,Full Stack Developer
54.562656239395466,37.7243358041922,9.233879075124946,5.0,41.060157965137506,6.024818817761146,52.21909800936577,39.31853812666961,AI/ML Engineer
16.80251170769776,67.4834718362938,78.92747263151044,3.0,19.931243293724023,7.496110303626899,53.161520322586966,34.11055491785743,DevOps Engineer
36.745914023635095,29.62121859482193,40.913883819526866,3.0,38.73738331281959,4.253090904914135,41.99481411132839,30.60717697618073,AI/ML Engineer
60.26905822805648,15.083850756396064,21.411785736139823,3.0,61.44379947345014,5.928264948341039,31.082985302451306,40.962013749411064,AI/ML Engineer
90.43183987127566,18.674512357644854,43.33656128588401,4.0,58.50788991322763,3.8190477572841726,39.69769451812188,45.238710412320515,AI/ML Engineer
41.552841395226054,11.164770249524231,34.54518621399296,2.0,43.000486204925394,5.079896877221477,44.87936189860371,30.840810349802233,AI/ML Engineer
31.325535682236666,47.86551524321161,50.32415858855174,3.0,47.60127604284133,3.634498669872416,33.94230132244729,37.44968667295287,Full Stack Developer
75.08246581381913,31.622303257425045,31.430359230581022,5.0,73.85883408612077,8.528302794403704,75.48748693838778,58.4958797600355,AI/ML Engineer
35.363331884989286,53.044128193459414,51.40403070198556,4.0,12.618086661693706,7.7387115877689805,67.41528649703956,37.43262287453304,DevOps Engineer
10.303112421893607,58.829529410214754,67.98258997082681,5.0,34.41659098231728,7.081326246868979,25.33182117022755,37.6306549591025,Frontend Developer
65.13526894251844,33.12992532753768,46.835214986333305,3.0,34.469131015566774,8.334764757300693,68.25509600892308,55.388209707673475,AI/ML Engineer
56.20846841796776,64.10940656726113,57.29882541581603,5.0,28.335477579501266,2.3801487111776085,39.74261241064583,44.176612742914614,Full Stack Developer
56.603574673161695,7.708936986321943,19.066773237748833,10.0,45.61615966796893,3.433635112006226,67.29274401732351,40.82232096085663,Backend Developer
73.22389655382125,49.9684215983692,44.74737743474406,3.0,10.78268060677854,6.56996065880604,28.893192498414518,46.21347795081188,Full Stack Developer
62.02196443754266,62.54289321144162,78.18313963258232,3.0,50.11375243861015,5.156683226945278,81.16281207742657,57.857838647927146,Full Stack Developer
58.2404770536907,35.059831175346936,55.11603829952412,4.0,21.87411346197664,6.060689351290173,47.80860221952019,47.26243555716842,Full Stack Developer
45.06272115503183,27.603560403854715,33.87192672791883,0.0,51.96285220309124,5.3380641166061515,41.0999355205477,27.742358777021842,AI/ML Engineer
30.471323551902035,71.97236236871265,9.723649339156236,5.0,30.699599938064104,9.236976057091669,56.24264003344764,44.84162085148757,Frontend Developer
11.232651954507485,20.58616832100214,56.86215578767503,5.0,79.69187444078544,6.914571897864763,71.32385216148705,43.15307737348962,DevOps Engineer
63.5512264275899,41.09244615573862,3.317621405308434,3.0,66.68876932142311,7.559974461415137,58.57791157898479,50.83834250517415,AI/ML Engineer
54.50295275340902,24.292800980860786,94.12931645956493,2.0,43.67267213706849,2.3049990094276813,81.83109291305767,44.67379663355486,DevOps Engineer
31.12182967384508,26.901842036032285,11.250065085588902,3.0,41.95088405119867,7.063577705252352,25.505151721565177,30.982431641695094,AI/ML Engineer
14.789411849290646,17.62554854648319,8.455411782590767,6.0,74.68012247618002,6.06186710035526,91.65340039913073,21.07467688712874,AI/ML Engineer
46.294360399090664,74.00861477108937,66.7158680541722,4.0,69.59980392604895,6.941758626161522,18.470772654570972,53.33875462509644,Full Stack Developer
68.17548534611329,21.83230168513654,55.70547003720277,3.0,79.08924213505114,5.525762558183082,32.21443640440411,51.14394938019217,AI/ML Engineer
64.79351779442013,25.73648622801589,43.64181791933612,3.0,81.65233791025443,3.701133676325789,10.56300719205052,53.22239147184583,AI/ML Engineer
26.535956482397932,51.442535818987835,74.29615676895109,1.0,28.119713534188595,3.766065693172313,79.32734511028512,49.74620434486245,DevOps Engineer
38.794154908730086,38.424021337855734,20.595586461205887,5.0,56.89596000729979,4.829763425690629,36.61302287733114,36.45525004008922,AI/ML Engineer
27.38385689916113,27.298541602525443,75.33904149447675,3.0,48.589130136961096,4.391680696174131,87.01606402811653,45.507540151907385,DevOps Engineer
15.810622536992103,25.951467993498333,11.925571712500021,5.0,84.23627740031947,7.040074806501427,85.15068203738777,36.62880201755735,AI/ML Engineer
89.46341455943862,40.673316267128946,11.996847848465238,2.0,69.99896662952256,8.601742533140495,66.78545346794327,47.6611112271882,AI/ML Engineer
35.67829610977888,25.954807249356058,47.91786836514728,6.0,33.41920611595675,7.505841861536665,29.226491107068743,41.30353946523625,DevOps Engineer
76.43680830359548,53.999818053349436,41.340206126599014,5.0,76.62002473304547,6.559620390519859,25.823921988326237,67.11044303728885,AI/ML Engineer
36.247626043836085,51.967653732027394,41.21373520628821,3.0,14.715361367263618,4.495882686732533,29.33440670112933,33.40021966415089,Full Stack Developer
64.06589719997156,44.238328391433036,62.446490943146216,7.0,40.35921705671907,5.167138692744771,37.20215948055551,46.27595832732344,Full Stack Developer
68.63606176985684,44.48634692497408,44.30503193188623,3.0,54.02813041687384,6.619017251871739,73.41869247802279,52.93305531363523,AI/ML Engineer
54.72116722221894,30.68777012023636,47.437348940420115,2.0,79.94181526055173,5.446369958998256,95.12101337569752,49.51318327097621,AI/ML Engineer
64.29154408272633,37.34089348452758,80.75296707598639,2.0,33.38832363934803,4.485516023308318,15.6107845802818,59.978522927102226,Full Stack Developer
65.38891726687902,31.190690873622934,89.90254184260569,6.0,59.947353445359575,5.153472532798671,17.656631491785227,59.12846649560642,Full Stack Developer
70.52526947549964,72.07803147499177,66.04077227231815,4.0,28.958267801199916,5.916782171326177,91.5190678042838,59.43646572486245,Full Stack Developer
20.805415210551434,18.246496853113996,35.744040861112666,5.0,85.81541762594487,6.992446118667922,67.43900188395632,25.47231949034075,AI/ML Engineer
25.639851701392676,32.871885016653565,35.506972414095536,6.0,69.4214992663703,5.294092993482396,81.3293710434783,40.36767977385846,DevOps Engineer
95.77272844558973,34.59728801150111,89.02630306276932,6.0,20.168223304434328,4.1122486797657185,54.681581699895645,66.34927958210857,Full Stack Developer
9.806207514682352,40.65410751138739,69.81718430968228,1.0,34.27977417952355,8.512324340912176,17.01951437636133,36.46045476611799,Full Stack Developer
28.288481519717614,68.26764308159655,10.914933224123804,5.0,49.726127438376935,5.715936837095031,50.86977224616164,44.690480846191356,AI/ML Engineer
59.01136022735201,32.16135493109803,63.364045539474475,6.0,47.502065577473246,2.495581044554012,4.785976845677457,45.50970424723425,Full Stack Developer
61.059288663968935,38.67685391289501,37.17746952658246,5.0,48.03842209693472,7.081501178208336,43.7418885390079,45.11786200103806,AI/ML Engineer
75.68838923694094,53.816448563474886,56.906048814088706,5.0,19.9651692613471,4.332405258070626,92.94344802147448,61.152226011843,AI/ML Engineer
65.86410670822217,53.21204594398608,16.846673533389083,4.0,87.18979008416635,8.39792942210455,54.15221879437675,56.7639753681727,AI/ML Engineer
79.43592589134931,50.75078645556768,56.79561811945921,5.0,72.5079355086163,7.671936755129868,62.73104825238664,59.17880958365802,AI/ML Engineer
29.294368878321446,24.953373019535515,36.527826734012635,1.0,69.95166218310787,8.500432887666186,43.354288914392555,39.561962715888974,AI/ML Engineer
5.602322509006499,16.724553449170593,60.68362249265026,4.0,78.8566776811105,8.579659163282159,16.761677549377325,44.23201271385974,DevOps Engineer
77.54578524948671,29.064816320840446,26.72639914854394,9.0,29.86026728849671,6.368009522006809,89.75225453728453,41.645773673046,AI/ML Engineer
39.37166240056752,53.81176158163985,35.63895399503934,7.0,33.11461347160463,2.5015039421897187,77.3489643673011,42.138586480263655,DevOps Engineer
26.318741925112715,42.67330169470286,33.83603841590244,3.0,39.09628926471347,4.64797320471938,55.627956225266516,35.35173979655777,DevOps Engineer
81.12776964552049,40.32148610677523,59.072176338424065,6.0,35.79291276124876,7.842079137586633,36.58604708052886,47.54684087342697,Full Stack Developer
31.29990102877625,30.17049750578224,10.971513904059428,2.0,22.016372922711096,6.262286895235654,31.699041935836625,31.488335729169865,AI/ML Engineer
33.10097468653145,77.06015054175683,39.025842005903954,5.0,56.448822162402394,6.941717194926627,56.5192475429111,51.55841155317835,Frontend Developer
55.61088701516702,73.21642905284486,10.527554998095184,4.0,63.99480678718672,5.742701176402597,97.28712411386682,56.72405943115048,AI/ML Engineer
68.20909633163097,36.6280034850281,72.74609039653514,5.0,26.371308473664723,7.1721114877905165,49.040965340829615,57.060035565892704,Full Stack Developer
50.148748244683475,14.047718237647446,9.199461710801856,2.0,39.372369800152974,3.459089551800105,21.86687878959593,27.907138722810267,AI/ML Engineer
77.99668155571725,90.39698730566488,61.65863520004571,3.0,68.82355682125115,8.95912498942441,93.75004342668699,69.51950520488735,AI/ML Engineer
22.913492572519903,92.62800473728086,38.23929420052329,5.0,36.91680550510628,4.473916996025832,18.146491448653176,36.285983383664906,Frontend Developer
72.7471363781641,68.84241514606262,61.873986829405425,2.0,53.30686413003587,7.9450320874856475,46.33510576150449,57.272489826796125,Full Stack Developer
81.50163141952666,31.82187888483773,32.033970424964345,6.0,36.119837337442576,8.732452402048985,40.38461715227149,50.76927743218521,AI/ML Engineer
56.552086303760355,38.95766882924817,52.58454331597795,4.0,15.608626439013584,7.29447321111169,23.457240473310755,37.80798195890757,Full Stack Developer
60.54145323009311,57.78163004898437,38.8404049438911,2.0,46.621781816892145,5.492770339480158,42.8573203886818,51.06391334985897,AI/ML Engineer
23.35077451998958,34.48714276912374,70.98066656361594,2.0,20.56307136074031,6.7086394395003515,34.88832161332897,31.402609277646185,DevOps Engineer
95.8362931743474,46.06893846894946,24.21150418971029,5.0,58.31831292035401,8.765602362174711,57.95519678400692,50.90159906655617,AI/ML Engineer
33.57312391421304,17.30274999121873,38.75155806268067,2.0,30.54188250238581,7.1708505912508045,32.066612737717506,29.132351626162812,AI/ML Engineer
44.953479147874056,61.771294459512035,53.16819869585362,2.0,42.5732392339923,8.7060314770704,42.265081730228644,50.69427000977012,Full Stack Developer
82.44085111606083,54.861507582860014,39.77678467720437,4.0,30.43069524163064,8.062943847630827,82.68232863535066,50.01347037728942,AI/ML Engineer
31.141040423092175,35.45516859175328,42.95573309075106,5.0,69.68013904492923,4.269776276166867,38.42484401791839,36.021382402485756,AI/ML Engineer
52.82649010012375,14.599395112407654,4.954464608095865,3.0,55.64494319777344,2.2515184211544605,54.94101752766854,28.564118179359504,AI/ML Engineer
25.368251580745838,27.549216346602208,60.005721887896094,4.0,83.85900342145948,6.510745312994396,61.790051032324136,42.53747207855534,DevOps Engineer
